timestamp,container,pid,ppid,user,gid,comm,event_type,node,score,is_anomaly,phase
2025-09-30T21:28:20.136109+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0251,0,detection
2025-09-30T21:28:20.137760+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0277,0,detection
2025-09-30T21:28:30.095882+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0246,0,detection
2025-09-30T21:28:30.097420+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0272,0,detection
2025-09-30T21:28:38.720205+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0240,0,detection
2025-09-30T21:28:38.721274+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0217,0,detection
2025-09-30T21:28:48.739862+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0339,1,detection
2025-09-30T21:28:48.745236+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0217,0,detection
2025-09-30T21:28:58.735846+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0334,1,detection
2025-09-30T21:28:58.742297+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0205,0,detection
2025-09-30T21:29:07.335089+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0329,1,detection
2025-09-30T21:29:07.335860+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0193,0,detection
2025-09-30T21:29:17.320382+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0255,0,detection
2025-09-30T21:29:17.321107+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0298,0,detection
2025-09-30T21:29:27.351821+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0250,0,detection
2025-09-30T21:29:27.352725+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0286,0,detection
2025-09-30T21:29:35.920198+00:00,vulhub/django:4.0.5,28453,28415,root,0,bash,resource,CASA,0.0245,0,detection
2025-09-30T21:29:35.921350+00:00,vulhub/django:4.0.5,28536,28453,root,0,python,resource,CASA,0.0279,0,detection
